time,weather_code_wmo_code,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,wind_direction_10m_dominant_deg,wind_gusts_10m_max_km_h,wind_speed_10m_max_km_h,apparent_temperature_min_degc,apparent_temperature_max_degc,temperature_2m_min_degc,temperature_2m_max_degc,year,month,month_name,day,day_of_week,quarter,weather_description
2024-02-23 00:00:00,3,0,0,0,329,20.5,10.6,4.6,18.7,7.7,20.4,2024,2,February,23,Friday,1,Overcast
2024-02-24 00:00:00,3,0,0,0,353,18.7,11.5,3.9,19,6.9,20.3,2024,2,February,24,Saturday,1,Overcast
2024-02-25 00:00:00,3,0,0,0,357,17.6,10.1,3.7,20,6.5,20.7,2024,2,February,25,Sunday,1,Overcast
2024-02-26 00:00:00,3,0,0,0,342,27,16.6,5,19,7.8,21.3,2024,2,February,26,Monday,1,Overcast
2024-02-27 00:00:00,3,0,0,0,310,27,15.6,7.9,19.9,9.9,21.1,2024,2,February,27,Tuesday,1,Overcast
2024-02-28 00:00:00,0,0,0,0,295,25.6,12.3,7.3,20.3,9.3,22.1,2024,2,February,28,Wednesday,1,Clear Sky
2024-02-29 00:00:00,3,0,0,0,316,22.3,11,7.2,22.7,9.4,23.7,2024,2,February,29,Thursday,1,Overcast
2024-03-01 00:00:00,63,10.2,10.2,0,90,43.2,23.6,12.7,19.8,14.5,21.4,2024,3,March,1,Friday,1,Moderate Rain
2024-03-02 00:00:00,63,10.5,10.5,0,150,64.4,35.9,4.2,17.9,8.6,22,2024,3,March,2,Saturday,1,Moderate Rain
2024-03-03 00:00:00,0,0,0,0,195,34.9,18.7,2.9,14.9,6.3,18.5,2024,3,March,3,Sunday,1,Clear Sky
2024-03-04 00:00:00,3,0,0,0,318,28.4,12.8,2.2,15.9,5.3,18.1,2024,3,March,4,Monday,1,Overcast
2024-03-05 00:00:00,3,0,0,0,298,24.5,10.9,3.3,17.3,6.5,19.3,2024,3,March,5,Tuesday,1,Overcast
2024-03-06 00:00:00,55,1.2,1.2,0,283,30.6,19.3,2.4,19.9,5.3,21.1,2024,3,March,6,Wednesday,1,Dense Drizzle
2024-03-07 00:00:00,53,0.8,0.8,0,356,24.1,13.5,8.5,21.5,10.7,21.9,2024,3,March,7,Thursday,1,Moderate Drizzle
2024-03-08 00:00:00,2,0,0,0,304,27.4,13.2,7.8,21,9.8,22.7,2024,3,March,8,Friday,1,Partly Cloudy
2024-03-09 00:00:00,3,0,0,0,302,30.6,15.5,7.4,23,10.5,25,2024,3,March,9,Saturday,1,Overcast
2024-03-10 00:00:00,3,0,0,0,347,25.2,11.3,8.3,25.1,10.2,26.1,2024,3,March,10,Sunday,1,Overcast
2024-03-11 00:00:00,53,1.9,1.9,0,131,27.7,14.3,9.2,21,10.9,22.2,2024,3,March,11,Monday,1,Moderate Drizzle
2024-03-12 00:00:00,3,0,0,0,310,22.7,11.9,8.4,26.1,10.3,26.1,2024,3,March,12,Tuesday,1,Overcast
2024-03-13 00:00:00,61,5.3,5.3,0,39,31,15.8,10.2,18.7,11.9,19.7,2024,3,March,13,Wednesday,1,Slight Rain
2024-03-14 00:00:00,55,1,1,0,0,33.1,19.4,9.3,25.4,12.1,25.4,2024,3,March,14,Thursday,1,Dense Drizzle
2024-03-15 00:00:00,1,0,0,0,309,30.2,17,8.7,24.2,11.2,25.8,2024,3,March,15,Friday,1,Mainly Clear
2024-03-16 00:00:00,3,0,0,0,337,24.5,12.1,8.6,26.6,10.6,27.4,2024,3,March,16,Saturday,1,Overcast
2024-03-17 00:00:00,3,0,0,0,319,27.4,13.6,9.3,26.6,11.6,28.3,2024,3,March,17,Sunday,1,Overcast
2024-03-18 00:00:00,3,0,0,0,341,28.4,14.5,10.9,28.1,12.3,29.4,2024,3,March,18,Monday,1,Overcast
2024-03-19 00:00:00,1,0,0,0,10,20.5,9.5,10.2,30.3,11.8,30.3,2024,3,March,19,Tuesday,1,Mainly Clear
2024-03-20 00:00:00,3,0,0,0,260,23.4,11.1,12,30.9,12.6,31.4,2024,3,March,20,Wednesday,1,Overcast
2024-03-21 00:00:00,51,0.2,0.2,0,128,34.9,18.9,17,29.4,17.9,30.2,2024,3,March,21,Thursday,1,Light Drizzle
2024-03-22 00:00:00,51,0.1,0.1,0,28,37.4,19.5,16.2,29.4,17.7,28.8,2024,3,March,22,Friday,1,Light Drizzle
2024-03-23 00:00:00,51,0.1,0.1,0,342,45,27.6,15.9,30.5,17.3,31,2024,3,March,23,Saturday,1,Light Drizzle
2024-03-24 00:00:00,53,1.3,1.3,0,290,47.5,26.3,15.8,31.6,17.7,29.7,2024,3,March,24,Sunday,1,Moderate Drizzle
2024-03-25 00:00:00,3,0,0,0,300,31.7,16.5,16.8,31.3,17.2,31.6,2024,3,March,25,Monday,1,Overcast
2024-03-26 00:00:00,3,0,0,0,329,23.4,15.8,18.1,31.4,18.4,30.8,2024,3,March,26,Tuesday,1,Overcast
